Name,id_Number,gender,height_cm,weight_kg
Phillip Gustafson,95907201311188629,Male,157,108
Phillip Hauck,55730199307172354,Female,209,49
Phillip Heilmann,64617201403055333,Male,191,90
Phillip Heilmann,26774200809053054,Male,151,116
Phillip Jordan,96969196910075476,Male,178,109
Phillip Jordan,98680192010135946,Female,181,118
Phillip Mackey,71663196208124794,Female,167,113
Phillip Mccray,70981201409123906,Male,185,70
Phillip Mccullum,93214198308035411,Female,202,110
Phillip Omura,71321198403279117,Female,210,45
Phillip Peterson,48723196605122565,Male,167,55
Phillip Peterson,69659196712118599,Male,193,50
Phillip Prickett,15185200511047627,Male,179,60
Phillip Prickett,31864201403139996,Male,158,114
Phillip Rosario,41819193507148143,Female,189,94
Phillip Stevenson,31462195804153961,Female,173,83
Phillip Thigpen,66463201207019314,Male,219,98
Phillip Thoennes,30186196311156715,Male,208,62
Phillip Turnipseed,13008196508096547,Male,184,97
Phillip Velez,51893199611122473,Female,214,57
Phillip Vernon,99447199210066128,Male,150,82
Phuong Cuevas,97701193407126370,Female,219,45
Phuong Cuevas,52172193103067454,Female,175,86
Phyliss Armour,20278201404066037,Female,197,88
Phyllis Allison,89705200306309444,Male,211,104
Phyllis Alvarez,50265201502285581,Male,197,78
Phyllis Bacon,93532201601239027,Male,206,80
Phyllis Coppola,21145196010121139,Female,169,100
Phyllis Dockery,10097201703083968,Male,179,102
Phyllis Farber,51500198905284013,Female,186,117
Phyllis Farber,31384193007241146,Male,161,99
Phyllis Flood,46887198703309004,Female,184,61
Phyllis Flood,90427195010132436,Male,193,52
Phyllis Guerra,15842194407223294,Male,173,64
Phyllis Guzman,48874196606133217,Female,150,61
Phyllis Lindsey,80213201008231344,Female,190,102
Phyllis Mayton,62124197411025220,Male,185,53
Phyllis Miller,70891196712085451,Male,156,117
Phyllis Mitchell,29816196908236005,Male,166,94
Phyllis Mitchell,72876194103111695,Male,153,95
Phyllis Moore,12606197012099487,Female,154,85
Phyllis Phillips,10015194409302177,Male,181,97
Phyllis Richardson,90334197907188618,Male,165,79
Phyllis Salter,79977196410212470,Male,168,80
Phyllis Smith,48169196102168110,Female,207,89
Phyllis Taylor,53780195010117020,Female,192,102
Phyllis Wisbey,93990196807199629,Female,198,106
Phyllis York,54394193505249587,Male,185,91
Pia Saunders,54583196301182086,Female,156,49
Pierre Class,40278199704021079,Female,162,63
Pierre Manke,10140194608278050,Female,166,78
Pierre Whatley,81187198903204531,Female,161,107
Pinkie Mccormick,25508201401079693,Female,210,118
Polly Bonds,42650193001247688,Female,163,65
Polly Briscoe,47307197104213611,Male,211,104
Polly Sims,13919193910183020,Male,195,81
Porfirio Roundtree,38594193507052248,Male,218,95
Porfirio Roundtree,30241197711279750,Female,203,95
Preston Gonzales,79567195509172050,Female,216,67
Preston Gonzalez,80982197502033235,Female,181,73
Preston Metoyer,14054196101247322,Male,192,96
Prince Howard,78686197304306303,Female,204,96
Priscila Rhein,97177196706254971,Female,172,92
Priscilla Arceneaux,83234197812307953,Male,151,98
Priscilla Loman,35222197907055935,Female,216,112
Priscilla Waller,47971199102213166,Male,151,50
Quentin Fleming,18586195212124240,Male,158,49
Quentin Speir,74483197205063911,Male,188,50
Quentin Speir,28822193608077047,Female,205,67
Quinton Hester,37310201705037852,Male,213,61
Quyen Freeman,51297194106181833,Female,185,88
Rachael Brooks,24394193712026323,Male,152,101
Rachael Stpeter,61004201708267050,Male,180,93
Rachel Adams,12292199707301815,Male,154,115
Rachel Alexander,73974198303271285,Male,216,49
Rachel Alexander,48334200403267578,Male,198,96
Rachel Hart,42916198112114451,Female,217,107
Rachel Magallon,98810197405038516,Female,151,109
Rachel Mathews,27076193602177804,Female,185,65
Rachel Mcintyre,95437197101019461,Male,154,80
Rachel Mitchell,28901195902023341,Male,202,98
Rachel Neault,68621200807144854,Female,197,78
Rachel Prosser,51112201001163710,Male,166,115
Rachel Pullon,30567196908171458,Female,159,87
Rachel Robinson,37687202002077072,Female,170,60
Rachel Rodriguez,94081198312248821,Male,156,70
Rachel Schmid,22425194004259979,Male,201,75
Rachel Schmid,42129197609153446,Male,170,118
Rachel Snyder,72658194607162341,Male,189,83
Rachel Trantham,50643198410303295,Female,159,63
Rachel Wolverton,45942197003133526,Female,194,91
Rachelle Martin,91673200808256399,Male,162,96
Rachelle Martin,65149192204308910,Male,171,50
Rae Doolittle,53741198502175346,Male,175,116
Rae Doolittle,33841196601027840,Female,208,107
Rafael Brown,82889197706026886,Male,150,80
Rafael Maly,70679192005048980,Male,203,51
Rafael Mcconnell,97464198009109094,Female,200,87
Rafael Olson,53836196209132035,Male,189,85
Rafael Williams,33816199801216764,Female,214,109
Rafaela Andrews,24750195305204127,Male,168,101
Raguel Clarke,11433193004279742,Male,179,109
Raguel Clarke,40236194303264950,Male,156,105
Raleigh Downie,34444201007087556,Male,176,78
Raleigh Ellis,83686200904279946,Female,170,54
Ralph Amen,87103198402215139,Male,205,115
Ralph Amen,37702201112104711,Male,160,68
Ralph Barrett,14023193812107393,Female,182,101
Ralph Bowden,74317198209277716,Female,194,76
Ralph Brown,96122195803079418,Female,171,45
Ralph Carroll,34443198401083364,Male,213,108
Ralph Collins,27432197706208438,Female,155,98
Ralph Collins,41206193808141485,Female,183,115
Ralph Cook,74223194305307986,Female,194,98
Ralph Curry,23038196010017988,Male,173,90
Ralph Desposito,79452193307276734,Male,205,66
Ralph Dobkowski,82425194307151857,Female,187,66
Ralph Edwards,67198197712059432,Male,190,116
Ralph Edwards,60516195406221130,Male,198,93
Ralph Fallin,80790197910311121,Male,180,116
Ralph Filas,16008199201011274,Female,184,78
Ralph Foreman,68182197302096015,Female,166,83
Ralph Hilton,40390197603295097,Female,201,109
Ralph Long,29909196010316253,Female,183,104
Ralph Long,49786199207082921,Female,197,87
Ralph Mcguire,46130197506266013,Female,199,68
Ralph Mitchell,34492193412092556,Male,213,54
Ralph Monk,55766194704066530,Male,201,118
Ralph Mouser,24310200209178762,Female,162,45
Ralph Mouser,20672199911193381,Male,180,78
Ralph Neely,35086201411253381,Female,159,60
Ralph Ramos,60982199511118172,Female,193,86
Ralph Romero,63059197404073709,Male,215,92
Ralph Schwend,39455200411249454,Male,168,64
Ralph Shiring,66692198501132630,Male,189,81
Ralph Sieck,74133201710094423,Female,172,113
Ralph Tobias,92614194508151247,Female,181,112
Ralph Tsai,37268198501202558,Female,214,69
Ramiro Brown,33312192509155976,Female,161,54
Ramon Bodi,16057196502022449,Female,154,49
Ramon Edwards,62128193012087905,Male,171,68
Ramon Grant,39830196010225258,Female,219,91
Ramon Grant,27160195209195210,Male,200,53
Ramon Heard,82611195809189212,Female,212,65
Ramon Nockels,26926194108072326,Male,173,104
Ramon Oliver,76927195708203930,Male,219,77
Ramon Ray,55796194807303105,Female,198,76
Ramon Ray,39885193206082690,Female,166,70
Ramon Stout,27410197805194016,Male,150,63
Ramon Weist,91443201303066211,Female,166,79
Ramona Levine,91378201802017164,Male,190,112
Ramona Lindeland,52215193103258416,Male,158,102
Ramona Murray,80213193406208091,Male,168,99
Ramona Yoder,92618197402217003,Female,179,113
Randal Day,45736201509037523,Female,211,57
Randal Rushing,92920201701318220,Female,155,100
Randall Ching,31764199710306674,Female,170,77
Randall Delgadillo,42033199611059101,Female,175,106
Randall Hammer,64151197906013654,Male,168,76
Randall Hull,89955195212262603,Male,200,67
Randall Messersmith,74533200905045271,Female,164,71
Randall Nee,31353201102143281,Female,183,103
Randall Petersen,77455192809307987,Female,217,108
Randall Roof,21742194912237544,Female,183,51
Randall Williams,71502198105072926,Female,207,71
Randell Mccafferty,91781199005047761,Male,195,45
Randi Dean,31990199704169094,Female,211,74
Randi Potter,66634193205161813,Female,183,57
Randy Alvarado,17062199105193221,Female,200,76
Randy Fulton,14246201201309126,Female,215,73
Randy Henson,14759198001308132,Male,219,60
Randy Huff,91687196004244249,Male,177,81
Randy Jacobson,98531198502253248,Male,212,72
Randy Lancaster,19989198106193832,Male,206,98
Randy Lanier,68521195909138188,Female,216,78
Randy Lewis,92303193908224392,Male,194,70
Randy Lindsay,51888198803233081,Female,171,100
Randy Lowe,46584194410183660,Female,212,88
Randy Mason,54484200710025019,Female,205,62
Randy Mason,13147196607096355,Female,174,60
Randy Mclaughlin,85057194901131270,Female,181,67
Randy Nilsson,13127197909155055,Male,203,76
Randy Ohlsen,24474200905228973,Female,185,59
Randy Perkins,54193198511117144,Female,167,117
Randy Peterson,20707196805132453,Female,217,106
Randy Pinkowski,42531199508013924,Male,160,98
Randy Pinkowski,76122201408044959,Male,200,100
Randy Ryan,51543197810236463,Male,156,80
Randy Shoe,41348201102143989,Male,152,48
Randy Sohn,72919198808115107,Male,174,72
Randy Torres,61505196501048042,Male,190,63
Randy Unch,72151197509121645,Female,153,97
Randy Valliere,13423196012183665,Female,199,65
Randy Valliere,53605200902182905,Male,177,65
Randy Webb,66459194907092862,Female,157,59
Randy Wood,56994195904043582,Female,157,119
Randy Wood,69638194302068896,Male,177,97
Raphael James,66450199908037955,Female,153,61
Raphael Maurin,39222200411033025,Female,202,102
Raphael Smith,58771193210204773,Female,191,117
Raphael Smith,92985195409132576,Male,182,54
Raquel Craddock,53892199908281736,Male,154,45
Raquel Mazza,55856194507286932,Male,212,100
Rashad Imlay,74074197703259117,Female,201,71
Rashida Altamirano,51498195812193000,Male,186,66
Raul Boone,73560195910065699,Male,192,83
Raul Broughton,50363199501292659,Male,169,109
Raul Broughton,75999194802228651,Female,161,85
Raul Cohen,40275196410142447,Male,167,60
Raul Davis,68490199107206745,Male,176,118
Raul Leesman,53729194705048131,Female,174,99
Raul Neely,90926197806015753,Female,164,115
Raul Post,34130197009277329,Male,156,51
Raul Vento,51922194906019553,Male,212,84
Raul Washington,10141201101231049,Female,200,95
Ray Caravati,89394196103032895,Male,159,106
Ray Clark,24802194307242962,Female,151,88
Ray Dial,52764200804224281,Female,169,117
Ray Gennaro,81131192303206661,Female,180,52
Ray Gullett,23030195604114409,Female,168,56
Ray Harper,86605200311256348,Male,156,105
Ray Harwood,16534194308275350,Female,159,82
Ray Mares,47448196509027349,Female,207,90
Ray Miller,36036197903114014,Male,158,87
Ray Peterson,48852193101141278,Female,162,99
Ray Ringo,98796196307294069,Female,219,67
Ray Scarborough,76646194601247193,Male,172,68
Ray Taylor,69954194808201073,Male,210,86
Ray Walstrum,22859201607251545,Female,197,115
Raymon Holstein,59083198604218671,Male,163,64
Raymond Beene,12831195310245684,Female,209,70
Raymond Begay,47294197105284478,Male,169,118
Raymond Begay,35740196703287164,Female,208,75
Raymond Birch,58655198511279710,Male,165,116
Raymond Blair,33460201704273782,Female,174,71
Raymond Blair,95560200712093983,Male,201,48
Raymond Bose,52124193205136959,Male,200,82
Raymond Butler,56800199007181857,Female,196,52
Raymond Cantrell,23581197606305738,Female,194,49
Raymond Carr,85730198707229498,Male,211,60
Raymond Conley,88282193304139096,Male,205,110
Raymond Cordova,40123197812055194,Male,207,68
Raymond Cornely,33313194612276058,Male,179,118
Raymond Daly,99136198806293314,Female,186,113
Raymond Daly,63416196208113114,Male,178,89
Raymond Douglas,85984200911272394,Female,203,54
Raymond Douglas,98163199902017038,Male,183,90
Raymond Farr,64428198906107019,Male,184,100
Raymond Freeland,37464201202169501,Male,202,103
Raymond Haley,81986200207083856,Male,151,78
Raymond Hill,40706194002042079,Female,186,78
Raymond Hoard,49894193702137464,Male,209,60
Raymond Horn,30823200212258337,Female,200,60
Raymond Horn,36863201801143413,Male,174,88
Raymond Huff,96936197909288565,Male,162,101
Raymond Jackson,41622201205108713,Female,185,119
Raymond Laliberte,26330193202123907,Female,192,99
Raymond Lewis,79284195001066450,Female,177,66
Raymond Lyle,73253197001147265,Female,202,69
Raymond Lyle,51942201803274713,Female,218,68
Raymond Mejias,71230201507112577,Male,171,105
Raymond Miller,37172198906077611,Female,214,52
Raymond Miller,23858200412013379,Female,171,72
Raymond Moore,84937195507056513,Female,153,116
Raymond Nelson,23062201910186753,Female,177,119
Raymond Parmenter,87111197703131726,Male,187,109
Raymond Peck,19054195506162614,Female,190,84
Raymond Petro,71784195409224903,Male,161,86
Raymond Porter,19023198509033169,Male,204,82
Raymond Salling,64679199209209555,Female,189,99
Raymond Samber,51291196907111788,Male,153,84
Raymond Sneed,49141194211047449,Male,206,113
Raymond Thiessen,53268200511198176,Male,212,98
Raymond Thomas,61011195807107200,Male,164,102
Raymond Thomason,95032194010291515,Female,168,89
Raymond Turner,21901193101246175,Female,184,108
Raymond Walter,54062193612201723,Female,210,47
Raymond Wilson,52951196003252678,Female,156,58
Reatha Freeman,92188197307059367,Female,186,92
Reatha Freeman,68866193805055207,Male,195,73
Reba Hall,85918198601242137,Female,186,61
Reba Hall,21113195808276474,Male,191,55
Reba Mankey,54129201007225425,Male,192,77
Reba Martone,23313192701149940,Female,207,69
Reba Martone,80582196204228911,Female,207,106
Reba Williamson,12936194607206864,Female,187,47
Rebecca Ali,17371194603071627,Female,169,92
Rebecca Allison,94931192506068022,Female,157,105
Rebecca Bedell,49687197302216239,Male,160,116
Rebecca Bihm,64050200306224316,Male,168,108
Rebecca Boyer,94974199006107310,Male,190,95
Rebecca Brannon,61482194109272157,Female,160,66
Rebecca Britton,99175196805094709,Male,169,90
Rebecca Brooks,66257193503258232,Female,197,76
Rebecca Clark,73529197010093257,Female,217,64
Rebecca Cosley,33120201206244064,Female,218,60
Rebecca Cunningham,65277194405084525,Male,163,62
Rebecca Fulton,58049201209053913,Female,210,101
Rebecca Hodge,83350195407135029,Male,216,95
Rebecca Jenkins,20236196404132635,Male,184,73
Rebecca Jones,91542196302064375,Male,201,69
Rebecca Jones,89321196005241462,Male,157,72
Rebecca Kahn,20369196004043979,Male,182,88
Rebecca Key,33920194507065688,Female,203,78
Rebecca Lee,99776194104236858,Male,179,63
Rebecca Lee,58383202001233395,Male,219,93
Rebecca Lesinski,76983195605085775,Female,189,53
Rebecca Lynch,53869200212297610,Male,179,99
Rebecca Maine,83532197707229221,Male,152,55
Rebecca Mcclain,70389194904099402,Female,211,109
Rebecca Nolan,24996193806158450,Female,211,104
Rebecca Richards,27908201308071503,Female,181,57
Rebecca Ridley,86499193502228217,Male,171,105
Rebecca Routt,96234200111267148,Male,210,51
Rebecca Russo,78627197601127385,Male,170,54
Rebecca Sajovic,25494196207231750,Female,163,81
Rebecca Salazar,43165194106056357,Male,188,50
Rebecca Seddon,44936201407186963,Male,189,60
Rebecca Thompson,77533199711217074,Female,176,107
Rebecca Wagner,96242193405112364,Female,167,95
Rebecca Wallander,76396192210088744,Female,159,118
Rebecca Wallander,85049196612063939,Female,159,73
Rebecca Williams,89367198205277407,Male,192,56
Rebecca Williams,44340199206175407,Male,173,73
Rebekah Roy,65666194911241684,Male,150,76
Rebekah York,74043201901067921,Male,171,51
Refugio Chinn,55213193712265039,Female,177,53
Regenia Ross,63706197404198193,Female,155,88
Reggie Henderson,39673195012294981,Female,173,82
Reggie Moretti,85414193301204303,Female,208,113
Reggie Warner,18603198802225392,Female,194,89
Regina Asencio,98835194703082663,Male,195,69
Regina Carrillo,20422192811117577,Male,206,97
Regina Carrillo,74123194304293158,Male,182,117
Regina Diggs,24162199703171825,Male,208,104
Regina Elie,87386198605039933,Female,152,58
Regina Frederick,31209197405161882,Male,168,65
Regina Hernandez,26342200810163950,Male,150,52
Regina Hoffman,87477201503121282,Male,199,61
Regina Lee,24828200205175271,Female,193,64
Regina Metzler,78676198409288858,Female,179,67
Regina Metzler,52966194711101684,Male,180,116
Regina Phillips,39452193606077570,Female,218,102
Regina Stechlinski,42261200303195840,Female,172,70
Reginald Ayers,84347201005101388,Female,152,118
Reginald Clark,11495193606053923,Male,184,48
Reginald Dobrinin,85272200109224444,Female,168,62
Reginald Kaplan,69182194108079139,Female,202,104
Reginald Kaplan,40095196011212132,Male,196,92
Reginald Leach,32255195905053550,Male,182,111
Reginald Mccomb,56260200504176463,Male,204,103
Reginald Sanchez,78032201212183935,Female,207,65
Reginald Smith,54742196603014788,Female,181,112
Reid Howard,65366194210157502,Male,153,86
Reina Gale,72079201902092870,Male,190,114
Reina Puulei,81381201307133198,Female,195,71
Reina Richmond,58488198004033275,Female,209,109
Reinaldo Eaton,46974195902176430,Female,190,112
Rena Bowen,77542194807014164,Female,184,101
Rena Flagg,34863196002263095,Female,175,105
Rena Flagg,69998201006111706,Female,181,99
Rena Marsh,45166201301128594,Male,178,107
Rena Scott,28357195404268113,Male,169,110
Renaldo Dowst,73145194102097229,Male,203,99
Rene Icardo,60829193007068005,Male,180,98
Rene Mieles,25095194607289767,Male,153,112
Rene Patterson,96071199908173030,Male,163,98
